Topology of CG heptane translated from gromacs input

 968 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers

 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

 0.000000 39.983300 xlo xhi
 0.000000 39.983300 ylo yhi
 0.000000 39.983300 zlo zhi

Masses

 1 32.042 # MEO

Atoms

 63 1 1 0.0 26.190000 27.540000 19.580000 # MEO
 64 1 1 0.0 24.550000 3.580000 0.720000 # MEO
 65 1 1 0.0 16.050000 8.260000 25.640000 # MEO
 66 1 1 0.0 25.710000 34.490000 9.470000 # MEO
 67 1 1 0.0 21.010000 22.410000 29.240000 # MEO
 68 1 1 0.0 33.900000 11.910000 30.850000 # MEO
 69 1 1 0.0 32.660000 22.210000 23.510000 # MEO
 70 1 1 0.0 13.560000 27.120000 37.090000 # MEO
 71 1 1 0.0 9.440000 29.540000 14.630000 # MEO
 72 1 1 0.0 9.230000 34.880000 26.230000 # MEO
 73 1 1 0.0 19.690000 21.490000 13.940000 # MEO
 74 1 1 0.0 9.210000 15.320000 39.240000 # MEO
 75 1 1 0.0 5.050000 11.330000 24.480000 # MEO
 76 1 1 0.0 25.390000 18.880000 8.940000 # MEO
 77 1 1 0.0 11.770000 35.920000 13.480000 # MEO
 78 1 1 0.0 38.780000 20.670000 2.290000 # MEO
 79 1 1 0.0 5.850000 8.120000 17.210000 # MEO
 80 1 1 0.0 30.270000 27.090000 16.180000 # MEO
 81 1 1 0.0 26.440000 18.990000 14.020000 # MEO
 82 1 1 0.0 10.420000 3.080000 23.900000 # MEO
 83 1 1 0.0 37.450000 17.240000 9.060000 # MEO
 84 1 1 0.0 35.550000 21.230000 11.500000 # MEO
 85 1 1 0.0 6.420000 14.630000 31.060000 # MEO
 86 1 1 0.0 37.080000 37.130000 31.580000 # MEO
 87 1 1 0.0 11.930000 33.440000 11.380000 # MEO
 88 1 1 0.0 26.940000 38.470000 10.860000 # MEO
 89 1 1 0.0 23.990000 21.540000 36.840000 # MEO
 90 1 1 0.0 34.650000 9.700000 5.320000 # MEO
 91 1 1 0.0 8.670000 31.540000 3.150000 # MEO
 92 1 1 0.0 7.490000 23.240000 31.050000 # MEO
 93 1 1 0.0 21.090000 33.230000 3.400000 # MEO
 94 1 1 0.0 10.420000 26.400000 24.470000 # MEO
 95 1 1 0.0 1.510000 17.290000 11.970000 # MEO
 96 1 1 0.0 36.170000 38.140000 18.470000 # MEO
 97 1 1 0.0 38.190000 35.360000 34.760000 # MEO
 98 1 1 0.0 1.500000 36.140000 29.100000 # MEO
 99 1 1 0.0 32.540000 1.490000 33.220000 # MEO
 100 1 1 0.0 16.960000 12.260000 38.520000 # MEO
 101 1 1 0.0 29.120000 31.950000 30.670000 # MEO
 102 1 1 0.0 9.500000 34.840000 20.680000 # MEO
 103 1 1 0.0 10.320000 9.540000 19.440000 # MEO
 104 1 1 0.0 6.870000 16.700000 18.060000 # MEO
 105 1 1 0.0 3.800000 28.230000 37.530000 # MEO
 106 1 1 0.0 36.720000 10.180000 29.930000 # MEO
 107 1 1 0.0 5.620000 3.810000 32.480000 # MEO
 108 1 1 0.0 25.380000 32.970000 39.050000 # MEO
 109 1 1 0.0 9.510000 8.360000 9.270000 # MEO
 110 1 1 0.0 21.330000 14.000000 16.600000 # MEO
 111 1 1 0.0 13.330000 27.450000 26.020000 # MEO
 112 1 1 0.0 21.230000 27.450000 25.570000 # MEO
 113 1 1 0.0 31.920000 18.420000 37.690000 # MEO
 114 1 1 0.0 15.830000 6.400000 14.500000 # MEO
 115 1 1 0.0 26.080000 14.380000 38.920000 # MEO
 116 1 1 0.0 25.110000 7.790000 33.280000 # MEO
 117 1 1 0.0 14.080000 38.100000 31.910000 # MEO
 118 1 1 0.0 15.200000 18.280000 39.580000 # MEO
 119 1 1 0.0 33.710000 2.850000 27.950000 # MEO
 120 1 1 0.0 14.460000 18.000000 36.440000 # MEO
 121 1 1 0.0 33.490000 15.610000 24.960000 # MEO
 122 1 1 0.0 35.720000 5.430000 12.940000 # MEO
 123 1 1 0.0 13.020000 13.050000 37.050000 # MEO
 124 1 1 0.0 29.560000 38.080000 19.270000 # MEO
 125 1 1 0.0 26.360000 0.960000 39.410000 # MEO
 126 1 1 0.0 26.810000 30.110000 36.790000 # MEO
 127 1 1 0.0 30.170000 10.270000 31.000000 # MEO
 128 1 1 0.0 18.550000 4.050000 18.290000 # MEO
 129 1 1 0.0 29.510000 1.480000 39.710000 # MEO
 130 1 1 0.0 16.760000 22.480000 2.150000 # MEO
 131 1 1 0.0 10.420000 29.610000 35.690000 # MEO
 132 1 1 0.0 34.430000 25.860000 9.940000 # MEO
 133 1 1 0.0 5.190000 34.210000 36.570000 # MEO
 134 1 1 0.0 30.640000 0.380000 21.810000 # MEO
 135 1 1 0.0 8.490000 37.380000 24.120000 # MEO
 136 1 1 0.0 6.800000 9.140000 28.550000 # MEO
 137 1 1 0.0 18.330000 34.430000 22.830000 # MEO
 138 1 1 0.0 8.900000 16.750000 8.020000 # MEO
 139 1 1 0.0 23.400000 3.820000 36.800000 # MEO
 140 1 1 0.0 36.720000 11.720000 2.240000 # MEO
 141 1 1 0.0 4.190000 30.250000 3.960000 # MEO
 142 1 1 0.0 11.270000 2.970000 0.960000 # MEO
 143 1 1 0.0 23.600000 11.600000 36.080000 # MEO
 144 1 1 0.0 25.310000 7.710000 29.990000 # MEO
 145 1 1 0.0 11.780000 26.340000 17.660000 # MEO
 146 1 1 0.0 18.190000 36.860000 1.610000 # MEO
 147 1 1 0.0 29.340000 26.830000 36.320000 # MEO
 148 1 1 0.0 2.050000 5.310000 4.970000 # MEO
 149 1 1 0.0 26.430000 23.810000 27.670000 # MEO
 150 1 1 0.0 9.080000 10.670000 37.710000 # MEO
 151 1 1 0.0 22.980000 21.240000 4.870000 # MEO
 152 1 1 0.0 9.440000 16.410000 16.070000 # MEO
 153 1 1 0.0 31.450000 19.350000 2.790000 # MEO
 154 1 1 0.0 38.070000 10.140000 8.180000 # MEO
 155 1 1 0.0 2.020000 34.720000 8.370000 # MEO
 156 1 1 0.0 5.350000 11.470000 19.830000 # MEO
 157 1 1 0.0 19.210000 19.150000 29.260000 # MEO
 158 1 1 0.0 37.580000 23.630000 12.100000 # MEO
 159 1 1 0.0 25.420000 11.580000 7.840000 # MEO
 160 1 1 0.0 4.740000 20.420000 26.860000 # MEO
 161 1 1 0.0 18.750000 39.970000 21.200000 # MEO
 162 1 1 0.0 37.630000 34.910000 26.200000 # MEO
